,block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
110,6744.0,smaller_sooner,,discount_fixed,71,23.0,176.0,"89,71",1032,20.0,4000.0,,443700,,poldrack-single-stim,s526
111,4500.0,smaller_sooner,,discount_fixed,71,24.0,87.0,"89,71",1610,20.0,4000.0,,448202,,poldrack-single-stim,s526
112,4568.0,larger_later,,discount_fixed,89,36.0,140.0,"89,71",1312,20.0,4000.0,,452772,,poldrack-single-stim,s526
113,4704.0,smaller_sooner,,discount_fixed,71,35.0,171.0,"89,71",1561,20.0,4000.0,,457478,,poldrack-single-stim,s526
114,4908.0,larger_later,,discount_fixed,89,34.0,43.0,"89,71",1435,20.0,4000.0,,462389,,poldrack-single-stim,s526
115,4568.0,larger_later,,discount_fixed,89,74.0,121.0,"89,71",1255,20.0,4000.0,,466958,,poldrack-single-stim,s526
116,4772.0,larger_later,,discount_fixed,89,45.0,107.0,"89,71",1118,20.0,4000.0,,471732,,poldrack-single-stim,s526
117,4636.0,larger_later,,discount_fixed,89,77.0,24.0,"89,71",1058,20.0,4000.0,,476371,,poldrack-single-stim,s526
118,4568.0,larger_later,,discount_fixed,89,39.0,161.0,"89,71",3169,20.0,4000.0,,480941,,poldrack-single-stim,s526
119,5452.0,larger_later,,discount_fixed,89,62.0,180.0,"89,71",1094,20.0,4000.0,,486394,,poldrack-single-stim,s526
120,5384.0,smaller_sooner,,discount_fixed,71,24.0,139.0,"89,71",1740,20.0,4000.0,,491780,,poldrack-single-stim,s526
121,4568.0,larger_later,,discount_fixed,89,58.0,72.0,"89,71",1864,20.0,4000.0,,496350,,poldrack-single-stim,s526
122,6268.0,larger_later,,discount_fixed,89,56.0,93.0,"89,71",773,20.0,4000.0,,502620,,poldrack-single-stim,s526
123,5520.0,larger_later,,discount_fixed,89,45.0,26.0,"89,71",899,20.0,4000.0,,508142,,poldrack-single-stim,s526
124,4568.0,smaller_sooner,,discount_fixed,71,23.0,42.0,"89,71",2507,20.0,4000.0,,512713,,poldrack-single-stim,s526
125,4636.0,larger_later,,discount_fixed,89,50.0,41.0,"89,71",957,20.0,4000.0,,517351,,poldrack-single-stim,s526
126,4636.0,smaller_sooner,,discount_fixed,71,25.0,176.0,"89,71",2266,20.0,4000.0,,521988,,poldrack-single-stim,s526
127,5112.0,larger_later,,discount_fixed,89,54.0,22.0,"89,71",1222,20.0,4000.0,,527102,,poldrack-single-stim,s526
128,5316.0,larger_later,,discount_fixed,89,29.0,44.0,"89,71",2102,20.0,4000.0,,532421,,poldrack-single-stim,s526
129,4568.0,smaller_sooner,,discount_fixed,71,24.0,89.0,"89,71",3061,20.0,4000.0,,536991,,poldrack-single-stim,s526
130,4568.0,smaller_sooner,,discount_fixed,71,23.0,77.0,"89,71",1495,20.0,4000.0,,541560,,poldrack-single-stim,s526
131,4568.0,smaller_sooner,,discount_fixed,71,27.0,130.0,"89,71",2318,20.0,4000.0,,546130,,poldrack-single-stim,s526
132,4840.0,smaller_sooner,,discount_fixed,71,23.0,134.0,"89,71",1352,20.0,4000.0,,550973,,poldrack-single-stim,s526
133,4500.0,larger_later,,discount_fixed,89,55.0,107.0,"89,71",1001,20.0,4000.0,,555475,,poldrack-single-stim,s526
134,5656.0,larger_later,,discount_fixed,89,44.0,143.0,"89,71",1764,20.0,4000.0,,561133,,poldrack-single-stim,s526
135,4908.0,smaller_sooner,,discount_fixed,71,23.0,110.0,"89,71",1180,20.0,4000.0,,566043,,poldrack-single-stim,s526
136,4636.0,larger_later,,discount_fixed,89,65.0,156.0,"89,71",2693,20.0,4000.0,,570681,,poldrack-single-stim,s526
137,4500.0,smaller_sooner,,discount_fixed,71,22.0,27.0,"89,71",3436,20.0,4000.0,,575182,,poldrack-single-stim,s526
138,4500.0,larger_later,,discount_fixed,89,50.0,59.0,"89,71",1119,20.0,4000.0,,579684,,poldrack-single-stim,s526
139,5112.0,larger_later,,discount_fixed,89,85.0,129.0,"89,71",1907,20.0,4000.0,,584797,,poldrack-single-stim,s526
140,6132.0,larger_later,,discount_fixed,89,66.0,58.0,"89,71",2221,20.0,4000.0,,590931,,poldrack-single-stim,s526
141,4840.0,larger_later,,discount_fixed,89,49.0,172.0,"89,71",852,20.0,4000.0,,595774,,poldrack-single-stim,s526
142,4568.0,larger_later,,discount_fixed,89,73.0,44.0,"89,71",599,20.0,4000.0,,600344,,poldrack-single-stim,s526
143,4704.0,larger_later,,discount_fixed,89,58.0,73.0,"89,71",665,20.0,4000.0,,605050,,poldrack-single-stim,s526
144,5860.0,larger_later,,discount_fixed,89,71.0,76.0,"89,71",1297,20.0,4000.0,,610911,,poldrack-single-stim,s526
4,3302.0,,practice,discount_fixed,89,,,"89,71",3302,,3302.0,,-45642,stim,poldrack-single-stim,s546
24,4568.0,smaller_sooner,,discount_fixed,71,74.0,121.0,"89,71",1574,20.0,4000.0,,7576,,poldrack-single-stim,s546
25,4772.0,smaller_sooner,,discount_fixed,71,45.0,107.0,"89,71",1481,20.0,4000.0,,12350,,poldrack-single-stim,s546
26,4636.0,smaller_sooner,,discount_fixed,71,77.0,24.0,"89,71",1833,20.0,4000.0,,16988,,poldrack-single-stim,s546
27,4568.0,smaller_sooner,,discount_fixed,71,39.0,161.0,"89,71",1242,20.0,4000.0,,21557,,poldrack-single-stim,s546
28,5452.0,smaller_sooner,,discount_fixed,71,62.0,180.0,"89,71",2432,20.0,4000.0,,27011,,poldrack-single-stim,s546
29,5384.0,smaller_sooner,,discount_fixed,71,24.0,139.0,"89,71",1565,20.0,4000.0,,32396,,poldrack-single-stim,s546
30,4568.0,smaller_sooner,,discount_fixed,71,58.0,72.0,"89,71",2348,20.0,4000.0,,36967,,poldrack-single-stim,s546
31,6268.0,smaller_sooner,,discount_fixed,71,56.0,93.0,"89,71",1651,20.0,4000.0,,43238,,poldrack-single-stim,s546
32,5520.0,larger_later,,discount_fixed,89,45.0,26.0,"89,71",1954,20.0,4000.0,,48759,,poldrack-single-stim,s546
33,4568.0,smaller_sooner,,discount_fixed,71,23.0,42.0,"89,71",2822,20.0,4000.0,,53330,,poldrack-single-stim,s546
34,4636.0,larger_later,,discount_fixed,89,50.0,41.0,"89,71",1391,20.0,4000.0,,57968,,poldrack-single-stim,s546
35,4636.0,smaller_sooner,,discount_fixed,71,25.0,176.0,"89,71",1350,20.0,4000.0,,62605,,poldrack-single-stim,s546
36,5112.0,larger_later,,discount_fixed,89,54.0,22.0,"89,71",1982,20.0,4000.0,,67719,,poldrack-single-stim,s546
37,5316.0,smaller_sooner,,discount_fixed,71,29.0,44.0,"89,71",1582,20.0,4000.0,,73037,,poldrack-single-stim,s546
38,4568.0,smaller_sooner,,discount_fixed,71,24.0,89.0,"89,71",1035,20.0,4000.0,,77608,,poldrack-single-stim,s546
39,4568.0,smaller_sooner,,discount_fixed,71,23.0,77.0,"89,71",1053,20.0,4000.0,,82178,,poldrack-single-stim,s546
40,4568.0,smaller_sooner,,discount_fixed,71,27.0,130.0,"89,71",1101,20.0,4000.0,,86747,,poldrack-single-stim,s546
41,4840.0,smaller_sooner,,discount_fixed,71,23.0,134.0,"89,71",825,20.0,4000.0,,91589,,poldrack-single-stim,s546
42,4500.0,smaller_sooner,,discount_fixed,71,55.0,107.0,"89,71",2205,20.0,4000.0,,96091,,poldrack-single-stim,s546
43,5656.0,smaller_sooner,,discount_fixed,71,44.0,143.0,"89,71",3303,20.0,4000.0,,101749,,poldrack-single-stim,s546
44,4908.0,smaller_sooner,,discount_fixed,71,23.0,110.0,"89,71",862,20.0,4000.0,,106659,,poldrack-single-stim,s546
45,4636.0,smaller_sooner,,discount_fixed,71,65.0,156.0,"89,71",2701,20.0,4000.0,,111298,,poldrack-single-stim,s546
46,4500.0,smaller_sooner,,discount_fixed,71,22.0,27.0,"89,71",2310,20.0,4000.0,,115800,,poldrack-single-stim,s546
47,4500.0,larger_later,,discount_fixed,89,50.0,59.0,"89,71",3068,20.0,4000.0,,120302,,poldrack-single-stim,s546
48,5112.0,smaller_sooner,,discount_fixed,71,85.0,129.0,"89,71",1512,20.0,4000.0,,125417,,poldrack-single-stim,s546
49,6132.0,larger_later,,discount_fixed,89,66.0,58.0,"89,71",2861,20.0,4000.0,,131551,,poldrack-single-stim,s546
50,4840.0,smaller_sooner,,discount_fixed,71,49.0,172.0,"89,71",1124,20.0,4000.0,,136394,,poldrack-single-stim,s546
51,4568.0,larger_later,,discount_fixed,89,73.0,44.0,"89,71",2573,20.0,4000.0,,140965,,poldrack-single-stim,s546
52,4704.0,smaller_sooner,,discount_fixed,71,58.0,73.0,"89,71",2384,20.0,4000.0,,145671,,poldrack-single-stim,s546
53,5860.0,smaller_sooner,,discount_fixed,71,71.0,76.0,"89,71",2551,20.0,4000.0,,151532,,poldrack-single-stim,s546
54,4636.0,smaller_sooner,,discount_fixed,71,67.0,74.0,"89,71",3133,20.0,4000.0,,156170,,poldrack-single-stim,s546
55,5316.0,smaller_sooner,,discount_fixed,71,29.0,58.0,"89,71",1818,20.0,4000.0,,161488,,poldrack-single-stim,s546
56,4976.0,smaller_sooner,,discount_fixed,71,39.0,104.0,"89,71",3374,20.0,4000.0,,166466,,poldrack-single-stim,s546
57,4568.0,smaller_sooner,,discount_fixed,71,33.0,103.0,"89,71",980,20.0,4000.0,,171035,,poldrack-single-stim,s546
58,5520.0,smaller_sooner,,discount_fixed,71,33.0,78.0,"89,71",1137,20.0,4000.0,,176557,,poldrack-single-stim,s546
59,5588.0,larger_later,,discount_fixed,89,74.0,52.0,"89,71",1615,20.0,4000.0,,182147,,poldrack-single-stim,s546
60,5792.0,smaller_sooner,,discount_fixed,71,28.0,132.0,"89,71",1962,20.0,4000.0,,187942,,poldrack-single-stim,s546
61,4568.0,smaller_sooner,,discount_fixed,71,28.0,59.0,"89,71",1774,20.0,4000.0,,192512,,poldrack-single-stim,s546
62,5112.0,smaller_sooner,,discount_fixed,71,28.0,163.0,"89,71",1935,20.0,4000.0,,197626,,poldrack-single-stim,s546
63,4500.0,smaller_sooner,,discount_fixed,71,32.0,74.0,"89,71",1960,20.0,4000.0,,202127,,poldrack-single-stim,s546
64,4840.0,smaller_sooner,,discount_fixed,71,57.0,89.0,"89,71",2832,20.0,4000.0,,206970,,poldrack-single-stim,s546
65,4568.0,smaller_sooner,,discount_fixed,71,70.0,108.0,"89,71",1070,20.0,4000.0,,211540,,poldrack-single-stim,s546
66,5384.0,smaller_sooner,,discount_fixed,71,72.0,95.0,"89,71",1014,20.0,4000.0,,216926,,poldrack-single-stim,s546
67,5044.0,smaller_sooner,,discount_fixed,71,30.0,36.0,"89,71",1586,20.0,4000.0,,221972,,poldrack-single-stim,s546
68,4704.0,smaller_sooner,,discount_fixed,71,41.0,129.0,"89,71",1365,20.0,4000.0,,226678,,poldrack-single-stim,s546
69,4908.0,smaller_sooner,,discount_fixed,71,78.0,129.0,"89,71",2348,20.0,4000.0,,231589,,poldrack-single-stim,s546
70,4908.0,larger_later,,discount_fixed,89,71.0,88.0,"89,71",2429,20.0,4000.0,,236499,,poldrack-single-stim,s546
71,4840.0,smaller_sooner,,discount_fixed,71,65.0,159.0,"89,71",929,20.0,4000.0,,241340,,poldrack-single-stim,s546
72,5112.0,smaller_sooner,,discount_fixed,71,24.0,125.0,"89,71",860,20.0,4000.0,,246454,,poldrack-single-stim,s546
73,5112.0,smaller_sooner,,discount_fixed,71,58.0,36.0,"89,71",3469,20.0,4000.0,,251568,,poldrack-single-stim,s546
74,4704.0,larger_later,,discount_fixed,89,63.0,37.0,"89,71",1344,20.0,4000.0,,256275,,poldrack-single-stim,s546
75,4840.0,larger_later,,discount_fixed,89,75.0,41.0,"89,71",2466,20.0,4000.0,,261117,,poldrack-single-stim,s546
76,4840.0,smaller_sooner,,discount_fixed,71,45.0,72.0,"89,71",1642,20.0,4000.0,,265959,,poldrack-single-stim,s546
77,6880.0,smaller_sooner,,discount_fixed,71,25.0,74.0,"89,71",1620,20.0,4000.0,,272841,,poldrack-single-stim,s546
78,4568.0,smaller_sooner,,discount_fixed,71,65.0,137.0,"89,71",1115,20.0,4000.0,,277411,,poldrack-single-stim,s546
79,4772.0,smaller_sooner,,discount_fixed,71,49.0,140.0,"89,71",1173,20.0,4000.0,,282184,,poldrack-single-stim,s546
80,7016.0,smaller_sooner,,discount_fixed,71,67.0,103.0,"89,71",1643,20.0,4000.0,,289202,,poldrack-single-stim,s546
81,4704.0,smaller_sooner,,discount_fixed,71,69.0,172.0,"89,71",1432,20.0,4000.0,,293908,,poldrack-single-stim,s546
82,5180.0,larger_later,,discount_fixed,89,66.0,71.0,"89,71",3018,20.0,4000.0,,299091,,poldrack-single-stim,s546
83,5044.0,smaller_sooner,,discount_fixed,71,71.0,176.0,"89,71",876,20.0,4000.0,,304137,,poldrack-single-stim,s546
84,5316.0,smaller_sooner,,discount_fixed,71,31.0,76.0,"89,71",967,20.0,4000.0,,309455,,poldrack-single-stim,s546
85,7500.0,,,discount_fixed,-1,,,none,-1,,7500.0,,316958,rest_block,poldrack-single-stim,s546
86,4568.0,larger_later,,discount_fixed,89,43.0,19.0,"89,71",2111,20.0,4000.0,,322528,,poldrack-single-stim,s546
87,4636.0,smaller_sooner,,discount_fixed,71,60.0,124.0,"89,71",1018,20.0,4000.0,,327167,,poldrack-single-stim,s546
88,4908.0,smaller_sooner,,discount_fixed,71,27.0,142.0,"89,71",900,20.0,4000.0,,332075,,poldrack-single-stim,s546
89,4500.0,smaller_sooner,,discount_fixed,71,25.0,70.0,"89,71",1550,20.0,4000.0,,336577,,poldrack-single-stim,s546
90,4976.0,smaller_sooner,,discount_fixed,71,44.0,92.0,"89,71",2907,20.0,4000.0,,341555,,poldrack-single-stim,s546
91,4908.0,smaller_sooner,,discount_fixed,71,41.0,27.0,"89,71",2791,20.0,4000.0,,346465,,poldrack-single-stim,s546
92,4568.0,smaller_sooner,,discount_fixed,71,64.0,89.0,"89,71",1933,20.0,4000.0,,351035,,poldrack-single-stim,s546
93,4500.0,smaller_sooner,,discount_fixed,71,78.0,108.0,"89,71",2136,20.0,4000.0,,355537,,poldrack-single-stim,s546
94,6200.0,smaller_sooner,,discount_fixed,71,80.0,145.0,"89,71",1197,20.0,4000.0,,361739,,poldrack-single-stim,s546
95,4704.0,smaller_sooner,,discount_fixed,71,41.0,174.0,"89,71",2641,20.0,4000.0,,366445,,poldrack-single-stim,s546
96,5044.0,smaller_sooner,,discount_fixed,71,42.0,145.0,"89,71",3814,20.0,4000.0,,371490,,poldrack-single-stim,s546
97,5044.0,smaller_sooner,,discount_fixed,71,36.0,114.0,"89,71",1405,20.0,4000.0,,376536,,poldrack-single-stim,s546
98,5180.0,larger_later,,discount_fixed,89,58.0,55.0,"89,71",3050,20.0,4000.0,,381718,,poldrack-single-stim,s546
99,4976.0,larger_later,,discount_fixed,89,81.0,58.0,"89,71",2337,20.0,4000.0,,386696,,poldrack-single-stim,s546
100,4772.0,smaller_sooner,,discount_fixed,71,32.0,111.0,"89,71",1063,20.0,4000.0,,391469,,poldrack-single-stim,s546
101,4772.0,smaller_sooner,,discount_fixed,71,25.0,141.0,"89,71",1207,20.0,4000.0,,396243,,poldrack-single-stim,s546
102,5180.0,larger_later,,discount_fixed,89,67.0,23.0,"89,71",4107,20.0,4000.0,,401425,,poldrack-single-stim,s546
103,5180.0,smaller_sooner,,discount_fixed,71,77.0,161.0,"89,71",967,20.0,4000.0,,406606,,poldrack-single-stim,s546
104,5248.0,smaller_sooner,,discount_fixed,71,55.0,163.0,"89,71",1243,20.0,4000.0,,411856,,poldrack-single-stim,s546
105,4568.0,smaller_sooner,,discount_fixed,71,40.0,159.0,"89,71",1391,20.0,4000.0,,416425,,poldrack-single-stim,s546
106,4500.0,smaller_sooner,,discount_fixed,71,76.0,161.0,"89,71",1346,20.0,4000.0,,420926,,poldrack-single-stim,s546
107,4908.0,smaller_sooner,,discount_fixed,71,48.0,128.0,"89,71",1065,20.0,4000.0,,425837,,poldrack-single-stim,s546
108,4568.0,smaller_sooner,,discount_fixed,71,39.0,95.0,"89,71",1278,20.0,4000.0,,430407,,poldrack-single-stim,s546
109,6200.0,smaller_sooner,,discount_fixed,71,83.0,105.0,"89,71",1854,20.0,4000.0,,436609,,poldrack-single-stim,s546
110,4908.0,smaller_sooner,,discount_fixed,71,67.0,41.0,"89,71",2791,20.0,4000.0,,441519,,poldrack-single-stim,s546
111,5248.0,smaller_sooner,,discount_fixed,71,56.0,172.0,"89,71",924,20.0,4000.0,,446769,,poldrack-single-stim,s546
112,5044.0,smaller_sooner,,discount_fixed,71,28.0,123.0,"89,71",1186,20.0,4000.0,,451816,,poldrack-single-stim,s546
113,4636.0,smaller_sooner,,discount_fixed,71,50.0,129.0,"89,71",727,20.0,4000.0,,456454,,poldrack-single-stim,s546
114,4704.0,smaller_sooner,,discount_fixed,71,23.0,61.0,"89,71",2292,20.0,4000.0,,461161,,poldrack-single-stim,s546
115,4636.0,smaller_sooner,,discount_fixed,71,79.0,92.0,"89,71",1549,20.0,4000.0,,465798,,poldrack-single-stim,s546
116,4568.0,smaller_sooner,,discount_fixed,71,61.0,141.0,"89,71",1801,20.0,4000.0,,470368,,poldrack-single-stim,s546
117,4568.0,smaller_sooner,,discount_fixed,71,43.0,38.0,"89,71",1897,20.0,4000.0,,474937,,poldrack-single-stim,s546
118,4908.0,smaller_sooner,,discount_fixed,71,66.0,145.0,"89,71",862,20.0,4000.0,,479848,,poldrack-single-stim,s546
119,4840.0,smaller_sooner,,discount_fixed,71,30.0,23.0,"89,71",1318,20.0,4000.0,,484689,,poldrack-single-stim,s546
120,5248.0,smaller_sooner,,discount_fixed,71,32.0,57.0,"89,71",918,20.0,4000.0,,489939,,poldrack-single-stim,s546
121,4772.0,smaller_sooner,,discount_fixed,71,27.0,91.0,"89,71",1087,20.0,4000.0,,494713,,poldrack-single-stim,s546
122,5996.0,smaller_sooner,,discount_fixed,71,43.0,120.0,"89,71",1427,20.0,4000.0,,500711,,poldrack-single-stim,s546
123,5588.0,larger_later,,discount_fixed,89,75.0,60.0,"89,71",2157,20.0,4000.0,,506300,,poldrack-single-stim,s546
124,4568.0,smaller_sooner,,discount_fixed,71,34.0,176.0,"89,71",984,20.0,4000.0,,510870,,poldrack-single-stim,s546
125,5112.0,smaller_sooner,,discount_fixed,71,24.0,38.0,"89,71",966,20.0,4000.0,,515985,,poldrack-single-stim,s546
126,5656.0,larger_later,,discount_fixed,89,82.0,74.0,"89,71",2878,20.0,4000.0,,521643,,poldrack-single-stim,s546
127,4568.0,larger_later,,discount_fixed,89,58.0,53.0,"89,71",1689,20.0,4000.0,,526213,,poldrack-single-stim,s546
128,4772.0,smaller_sooner,,discount_fixed,71,54.0,23.0,"89,71",1506,20.0,4000.0,,530987,,poldrack-single-stim,s546
129,5044.0,smaller_sooner,,discount_fixed,71,41.0,55.0,"89,71",4522,20.0,4000.0,,536034,,poldrack-single-stim,s546
130,4840.0,smaller_sooner,,discount_fixed,71,77.0,142.0,"89,71",1181,20.0,4000.0,,540876,,poldrack-single-stim,s546
131,5180.0,smaller_sooner,,discount_fixed,71,25.0,108.0,"89,71",773,20.0,4000.0,,546058,,poldrack-single-stim,s546
132,5044.0,smaller_sooner,,discount_fixed,71,33.0,163.0,"89,71",1091,20.0,4000.0,,551105,,poldrack-single-stim,s546
133,4976.0,smaller_sooner,,discount_fixed,71,29.0,75.0,"89,71",1892,20.0,4000.0,,556083,,poldrack-single-stim,s546
134,4976.0,smaller_sooner,,discount_fixed,71,45.0,157.0,"89,71",950,20.0,4000.0,,561061,,poldrack-single-stim,s546
135,5316.0,smaller_sooner,,discount_fixed,71,31.0,74.0,"89,71",1277,20.0,4000.0,,566379,,poldrack-single-stim,s546
136,4500.0,larger_later,,discount_fixed,89,80.0,39.0,"89,71",1506,20.0,4000.0,,570881,,poldrack-single-stim,s546
137,5044.0,false,,discount_fixed,-1,22.0,21.0,"89,71",-1,20.0,4000.0,,575927,,poldrack-single-stim,s546
138,4704.0,smaller_sooner,,discount_fixed,71,52.0,139.0,"89,71",1154,20.0,4000.0,,580633,,poldrack-single-stim,s546
139,4840.0,smaller_sooner,,discount_fixed,71,54.0,126.0,"89,71",755,20.0,4000.0,,585476,,poldrack-single-stim,s546
140,6744.0,smaller_sooner,,discount_fixed,71,23.0,176.0,"89,71",818,20.0,4000.0,,592222,,poldrack-single-stim,s546
141,4500.0,smaller_sooner,,discount_fixed,71,24.0,87.0,"89,71",1122,20.0,4000.0,,596725,,poldrack-single-stim,s546
142,4568.0,smaller_sooner,,discount_fixed,71,36.0,140.0,"89,71",1196,20.0,4000.0,,601295,,poldrack-single-stim,s546
143,4704.0,smaller_sooner,,discount_fixed,71,35.0,171.0,"89,71",1619,20.0,4000.0,,606001,,poldrack-single-stim,s546
144,4908.0,larger_later,,discount_fixed,89,34.0,43.0,"89,71",2648,20.0,4000.0,,610911,,poldrack-single-stim,s546
4,1889.0,,practice,discount_fixed,89,,,"89,71",1889,,1889.0,,-39842,stim,poldrack-single-stim,s548
24,4568.0,larger_later,,discount_fixed,89,74.0,121.0,"89,71",957,20.0,4000.0,,7576,,poldrack-single-stim,s548
25,4772.0,larger_later,,discount_fixed,89,45.0,107.0,"89,71",2113,20.0,4000.0,,12350,,poldrack-single-stim,s548
26,4636.0,smaller_sooner,,discount_fixed,71,77.0,24.0,"89,71",2946,20.0,4000.0,,16988,,poldrack-single-stim,s548
27,4568.0,larger_later,,discount_fixed,89,39.0,161.0,"89,71",2066,20.0,4000.0,,21558,,poldrack-single-stim,s548
28,5452.0,larger_later,,discount_fixed,89,62.0,180.0,"89,71",3282,20.0,4000.0,,27012,,poldrack-single-stim,s548
29,5384.0,smaller_sooner,,discount_fixed,71,24.0,139.0,"89,71",1844,20.0,4000.0,,32398,,poldrack-single-stim,s548
30,4568.0,larger_later,,discount_fixed,89,58.0,72.0,"89,71",2979,20.0,4000.0,,36969,,poldrack-single-stim,s548
31,6268.0,larger_later,,discount_fixed,89,56.0,93.0,"89,71",3706,20.0,4000.0,,43239,,poldrack-single-stim,s548
32,5520.0,larger_later,,discount_fixed,89,45.0,26.0,"89,71",1787,20.0,4000.0,,48760,,poldrack-single-stim,s548
33,4568.0,smaller_sooner,,discount_fixed,71,23.0,42.0,"89,71",1200,20.0,4000.0,,53330,,poldrack-single-stim,s548
34,4636.0,larger_later,,discount_fixed,89,50.0,41.0,"89,71",2320,20.0,4000.0,,57969,,poldrack-single-stim,s548
35,4636.0,smaller_sooner,,discount_fixed,71,25.0,176.0,"89,71",900,20.0,4000.0,,62606,,poldrack-single-stim,s548
36,5112.0,larger_later,,discount_fixed,89,54.0,22.0,"89,71",1484,20.0,4000.0,,67720,,poldrack-single-stim,s548
37,5316.0,smaller_sooner,,discount_fixed,71,29.0,44.0,"89,71",2402,20.0,4000.0,,73038,,poldrack-single-stim,s548
38,4568.0,smaller_sooner,,discount_fixed,71,24.0,89.0,"89,71",1915,20.0,4000.0,,77608,,poldrack-single-stim,s548
39,4568.0,larger_later,,discount_fixed,89,23.0,77.0,"89,71",3212,20.0,4000.0,,82178,,poldrack-single-stim,s548
40,4568.0,smaller_sooner,,discount_fixed,71,27.0,130.0,"89,71",2069,20.0,4000.0,,86747,,poldrack-single-stim,s548
41,4840.0,smaller_sooner,,discount_fixed,71,23.0,134.0,"89,71",930,20.0,4000.0,,91589,,poldrack-single-stim,s548
42,4500.0,smaller_sooner,,discount_fixed,71,55.0,107.0,"89,71",2154,20.0,4000.0,,96091,,poldrack-single-stim,s548
43,5656.0,larger_later,,discount_fixed,89,44.0,143.0,"89,71",3523,20.0,4000.0,,101750,,poldrack-single-stim,s548
44,4908.0,smaller_sooner,,discount_fixed,71,23.0,110.0,"89,71",1272,20.0,4000.0,,106660,,poldrack-single-stim,s548
45,4636.0,smaller_sooner,,discount_fixed,71,65.0,156.0,"89,71",1400,20.0,4000.0,,111297,,poldrack-single-stim,s548
46,4500.0,larger_later,,discount_fixed,89,22.0,27.0,"89,71",2285,20.0,4000.0,,115798,,poldrack-single-stim,s548
47,4500.0,larger_later,,discount_fixed,89,50.0,59.0,"89,71",3073,20.0,4000.0,,120300,,poldrack-single-stim,s548
48,5112.0,larger_later,,discount_fixed,89,85.0,129.0,"89,71",3857,20.0,4000.0,,125414,,poldrack-single-stim,s548
49,6132.0,larger_later,,discount_fixed,89,66.0,58.0,"89,71",2306,20.0,4000.0,,131548,,poldrack-single-stim,s548
50,4840.0,smaller_sooner,,discount_fixed,71,49.0,172.0,"89,71",1270,20.0,4000.0,,136390,,poldrack-single-stim,s548
51,4568.0,larger_later,,discount_fixed,89,73.0,44.0,"89,71",1944,20.0,4000.0,,140961,,poldrack-single-stim,s548
52,4704.0,larger_later,,discount_fixed,89,58.0,73.0,"89,71",3034,20.0,4000.0,,145668,,poldrack-single-stim,s548
53,5860.0,larger_later,,discount_fixed,89,71.0,76.0,"89,71",1935,20.0,4000.0,,151530,,poldrack-single-stim,s548
54,4636.0,smaller_sooner,,discount_fixed,71,67.0,74.0,"89,71",2462,20.0,4000.0,,156168,,poldrack-single-stim,s548
55,5316.0,larger_later,,discount_fixed,89,29.0,58.0,"89,71",2191,20.0,4000.0,,161485,,poldrack-single-stim,s548
56,4976.0,smaller_sooner,,discount_fixed,71,39.0,104.0,"89,71",3224,20.0,4000.0,,166463,,poldrack-single-stim,s548
57,4568.0,smaller_sooner,,discount_fixed,71,33.0,103.0,"89,71",1437,20.0,4000.0,,171032,,poldrack-single-stim,s548
58,5520.0,larger_later,,discount_fixed,89,33.0,78.0,"89,71",3585,20.0,4000.0,,175163,,poldrack-single-stim,s548
59,5588.0,larger_later,,discount_fixed,89,74.0,52.0,"89,71",3849,20.0,4000.0,,180754,,poldrack-single-stim,s548
60,5792.0,larger_later,,discount_fixed,89,28.0,132.0,"89,71",2963,20.0,4000.0,,186548,,poldrack-single-stim,s548
61,4568.0,larger_later,,discount_fixed,89,28.0,59.0,"89,71",2958,20.0,4000.0,,191118,,poldrack-single-stim,s548
62,5112.0,larger_later,,discount_fixed,89,28.0,163.0,"89,71",1359,20.0,4000.0,,196233,,poldrack-single-stim,s548
63,4500.0,false,,discount_fixed,-1,32.0,74.0,"89,71",-1,20.0,4000.0,,200735,,poldrack-single-stim,s548
64,4840.0,larger_later,,discount_fixed,89,57.0,89.0,"89,71",433,20.0,4000.0,,205577,,poldrack-single-stim,s548
65,4568.0,larger_later,,discount_fixed,89,70.0,108.0,"89,71",3277,20.0,4000.0,,210148,,poldrack-single-stim,s548
66,5384.0,smaller_sooner,,discount_fixed,71,72.0,95.0,"89,71",2305,20.0,4000.0,,215535,,poldrack-single-stim,s548
67,5044.0,larger_later,,discount_fixed,89,30.0,36.0,"89,71",2013,20.0,4000.0,,220582,,poldrack-single-stim,s548
68,4704.0,larger_later,,discount_fixed,89,41.0,129.0,"89,71",3259,20.0,4000.0,,225288,,poldrack-single-stim,s548
69,4908.0,larger_later,,discount_fixed,89,78.0,129.0,"89,71",1325,20.0,4000.0,,230198,,poldrack-single-stim,s548
70,4908.0,larger_later,,discount_fixed,89,71.0,88.0,"89,71",1260,20.0,4000.0,,235108,,poldrack-single-stim,s548
71,4840.0,smaller_sooner,,discount_fixed,71,65.0,159.0,"89,71",1350,20.0,4000.0,,239950,,poldrack-single-stim,s548
72,5112.0,larger_later,,discount_fixed,89,24.0,125.0,"89,71",1566,20.0,4000.0,,245064,,poldrack-single-stim,s548
73,5112.0,smaller_sooner,,discount_fixed,71,58.0,36.0,"89,71",1551,20.0,4000.0,,250177,,poldrack-single-stim,s548
74,4704.0,smaller_sooner,,discount_fixed,71,63.0,37.0,"89,71",3193,20.0,4000.0,,254883,,poldrack-single-stim,s548
